t,vds,corrente
16.02,0.0268661,0.0128263
16.04,0.024876,0.0118397
16.06,0.0457718,0.0221994
16.08,0.0407966,0.0207194
16.1,0.0616925,0.0305858
16.12,0.0587074,0.0291059
16.14,0.0766181,0.0379856
16.16,0.073633,0.0365057
16.18,0.0885586,0.0434122
16.2,0.0855734,0.0424255
16.22,0.0955238,0.047852
16.24,0.0935338,0.0463721
16.26,0.099504,0.049332
16.28,0.099504,0.049332
16.3,0.0945288,0.0468654
16.32,0.098509,0.0483454
16.34,0.0895536,0.0439055
16.36,0.0935338,0.0453854
16.38,0.0786082,0.0389723
16.4,0.0815933,0.0404522
16.42,0.0656726,0.0325591
16.44,0.0676627,0.0335458
16.46,0.048757,0.0241727
16.48,0.0517421,0.0251593
16.5,0.0318413,0.0152929
16.52,0.0338314,0.0162796
16.54,0.0129355,0.00591984
16.56,0.0159206,0.0073998
16.58,-0.00398016,-0.00295992
16.6,-0.00298512,-0.00197328
16.62,-0.0208958,-0.0113464
16.64,-0.0189058,-0.0098664
16.66,-0.0348264,-0.0177595
16.68,-0.0328363,-0.0167729
16.7,-0.0437818,-0.0226927
16.72,-0.0417917,-0.0212128
16.74,-0.048757,-0.0256526
16.76,-0.0517421,-0.0236794
16.78,-0.0457718,-0.026146
16.8,-0.050747,-0.0256526
16.82,-0.0427867,-0.0221994
16.84,-0.0467669,-0.0236794
16.86,-0.0358214,-0.0187462
16.88,-0.0388066,-0.0197328
